3163,3170,3823,176,Gl 29,,,0.673659,-59.454604,24.9563,883.26,443.01,1.5,5.89,3.904,G1V,0.564,12.486498,2.225749,-21.493045,0.00002747,0.00011343,0.00002592,0.17636343,-1.0376786,4.28217E-06,2.14777E-06,,,Tuc,1,3163,,2.390011551,,,
3172,3179,3712,168,,18Alp Cas,Shedir,0.675116,56.537331,69.979,50.36,-32.17,-4,2.24,-1.985,K0II-IIIvar,1.17,37.984817,6.784483,58.379619,0.00000374,0.00001802,-0.00000943,0.176744881,0.986762576,2.44152E-07,-1.55965E-07,Alp,18,Cas,1,3172,,542.0008904,Alp,2.25,2.23
3178,3185,3795,173,Gl 27.2,,,0.675771,-23.804876,28.885,635.49,-363.28,-50.4,6.14,3.837,G3/G5V,0.718,26.014694,4.651118,-11.658473,-0.00008229,0.00007569,-0.00002574,0.176916353,-0.415473465,3.08094E-06,-1.76123E-06,,,Cet,1,3178,,2.542143136,,,
3198,3206,3765,,Gl 28,,,0.680335,40.187173,17.328,355.69,-668.91,-64.2,7.36,6.166,K2V,0.937,13.027701,2.345295,11.181157,-0.00001897,0.00002694,-0.00008529,0.178111245,0.701398492,1.72443E-06,-3.24297E-06,,,And,1,3198,,0.297577438,,,
3236,3243,,,GJ 1017,,,0.687575,-52.317185,44.964,131.51,8.63,0,10.84,7.576,K7,1.27,27.041907,4.92109,-35.584821,-0.00000367,0.00002847,0.00000115,0.180006724,-0.913107135,6.37578E-07,4.18394E-08,,,Phe,1,3236,,0.081208222,,10.902,10.762
3254,3261,,,GJ 1016,,,0.691809,-33.62556,19.5274,-348.13,-249.4,0,10.58,9.127,,1.432,15.994015,2.928807,-10.813553,-0.00000692,-0.00003477,-0.00001966,0.181115287,-0.586876737,-1.68778E-06,-1.20913E-06,,,Scl,1,3254,,0.019462562,,,
3355,3362,,,Gl 29.1,,,0.713393,35.548784,23.3046,264.99,74.49,-0.5,10.37,8.533,M1Ve+...,1.46,18.631359,3.520785,13.549196,-0.00001077,0.00002843,0.00000655,0.18676597,0.620443319,1.28471E-06,3.61138E-07,,,And,1,3355,,0.033635664,FF,10.426,10.286
3411,3418,,,Gl 30,,,0.725801,33.844567,20.5719,-203,-356.22,-34.7,8.73,7.164,K8,1.13,16.778253,3.227009,11.457179,-0.00000569,-0.00002171,-0.00004927,0.190014266,0.590699127,-9.84172E-07,-1.727E-06,,,And,1,3411,,0.118686138,,,
3413,3419,4128,188,Gl 31,16Bet Cet,Diphda,0.72649,-17.986605,29.5334,232.79,32.71,13.3,2.04,-0.312,K0III,1.019,27.583638,5.310463,-9.119792,0.00000782,0.00003545,0.00000025,0.190194642,-0.31392547,1.1286E-06,1.58583E-07,Bet,16,Cet,1,3413,,116.091387,,,
3421,3428,,,NN 3048,,,0.728172,23.885303,45.4339,91.71,-186.7,0,10.97,7.683,M0,1.32,40.790256,7.871651,18.396507,0.00001252,0.00002299,-0.0000376,0.190634943,0.416877175,4.44623E-07,-9.05147E-07,,,And,1,3421,,0.073586814,,11.046,10.926
3472,3479,4208,,Wo 9024,,,0.74073,-26.51568,32.3729,313.52,150,55.4,7.78,5.229,G5V,0.664,28.425119,5.582477,-14.452867,0.00005058,0.00006007,-0.00000423,0.193922721,-0.462785921,1.51999E-06,7.27221E-07,,,Scl,1,3472,,0.705342414,,,
3485,3493,,,Gl 31.2A,,,0.74365,-18.946721,31.4367,270.75,183.36,27,10.74,8.253,M2,1.406,29.17199,5.752293,-10.207222,0.00002654,0.00004729,0.00001746,0.19468717,-0.330682672,1.31263E-06,8.88954E-07,,,Cet,1,3485,Gl  31.2,0.043531136,,10.792,10.592
3490,3497,4308,,Gl 31.5,,,0.744205,-65.649522,22.0556,157.92,-742.38,97.7,6.55,4.832,G3V,0.655,8.922183,1.760752,-20.094339,-0.00003379,0.00001054,-0.00012376,0.194832297,-1.145800316,7.65618E-07,-3.59916E-06,,,Tuc,1,3490,,1.0167168,,,
3497,3505,4247,197,Gl 31.3,,,0.745666,-22.006135,26.7451,-66.07,81.15,13.2,5.22,3.084,F0V,0.35,24.325675,4.809987,-10.02159,0.00001781,-0.00000521,0.0000047,0.195214986,-0.384079515,-3.20316E-07,3.93426E-07,,,Cet,1,3497,,5.086276903,,,
3525,3533,4075,,NN 3050,,,0.751102,75.937798,37.3552,389.21,-94.67,-8.4,7.19,4.328,G5,0.76,8.901363,1.773739,36.235686,0.00000049,0.00007196,-0.0000125,0.19663816,1.325364608,1.88694E-06,-4.58973E-07,,,Cas,1,3525,,1.617335056,,,
3527,3535,4256,,Gl 31.4,,,0.75136,1.785521,21.5657,-49.04,-573.07,9.9,8.03,6.361,K2V,0.983,21.139641,4.212759,0.671951,0.00001276,-0.00000268,-0.00005957,0.196705468,0.031163224,-2.37753E-07,-2.77832E-06,,,Cet,1,3527,,0.248656605,,,
3548,3556,,,NN 3054,,,0.757811,-51.626092,40.3551,98.3,-57.96,0,11.91,8.881,M3,1.48,24.560649,4.937714,-31.63744,-0.00001251,0.0000171,-0.00000704,0.198394421,-0.901045291,4.76572E-07,-2.80998E-07,,,Phe,1,3548,,0.024411811,,12.015,11.755
